Date,Open,High,Low,Close,Volume,Open_N,High_N,Low_N,Close_N,Volume_N
2006-03-20,11278.9,11308.4,11259.8,11274.5,247412272,0.402096354,0.395025662,0.405829727,0.401811592,0.303303422
2006-03-21,11275.9,11335,11221.5,11235.5,331801632,0.401841427,0.397310542,0.402584683,0.398496771,0.423038996
2006-03-22,11234.5,11328.8,11226.4,11317.4,342984544,0.398323427,0.396777976,0.402999845,0.405457896,0.438905835
2006-03-23,11317.3,11327.2,11237.2,11270.3,292415776,0.405359427,0.396640539,0.403914897,0.401454612,0.3671565
2006-03-24,11270.6,11316.1,11244,11280,242057392,0.401391055,0.395687075,0.404491041,0.402279067,0.295705667
2006-03-27,11280.1,11280.5,11229.9,11250.1,226240352,0.402198325,0.392629115,0.40329639,0.399737704,0.27326371
2006-03-28,11250.1,11281.8,11145,11154.5,272491424,0.39964905,0.392740782,0.396103065,0.391612142,0.338886897
2006-03-29,11154.9,11244.3,11154.9,11215.7,279465408,0.391559349,0.389519617,0.396941863,0.396813862,0.348781911
2006-03-30,11216.3,11259.2,11117.6,11150.7,276897440,0.396776866,0.390799493,0.393781545,0.39128916,0.345138358
2006-03-31,11151.3,11191.4,11105.7,11109.3,317002848,0.391253436,0.384975627,0.392773293,0.387770349,0.402041789
2006-04-03,11113,11247.9,11113,11144.9,278443808,0.387998861,0.389828849,0.393391801,0.390796186,0.347332418
2006-04-04,11142.5,11227,11123.6,11203.8,246950464,0.390505649,0.388033586,0.394289907,0.395802416,0.302648187
2006-04-05,11203.2,11251,11169.3,11239.5,250187584,0.395663683,0.390095132,0.398161932,0.398836753,0.307241164
2006-04-06,11233,11246.9,11167,11216.5,240366528,0.398195963,0.389742951,0.39796706,0.396881858,0.29330659
2006-04-07,11217.1,11269.3,11108,11120,256288496,0.396844847,0.39166706,0.392968166,0.3886798,0.315897424
2006-04-10,11119.9,11185.5,11117.1,11141.3,207383584,0.388585195,0.38446883,0.393739181,0.390490203,0.246508845
2006-04-11,11141.3,11186.6,11053.2,11089.6,266079680,0.390403678,0.384563317,0.388325125,0.386095939,0.329789614
2006-04-12,11089.5,11144.1,11087.5,11130,212589424,0.386001929,0.380912663,0.391231262,0.389529754,0.253895135
2006-04-13,11130.1,11178.4,11105.8,11137.7,230873712,0.389451948,0.383858956,0.392781766,0.390184219,0.279837738
2006-04-17,11137.3,11160,11039.1,11073.8,239728096,0.390063774,0.382278438,0.387130474,0.384753012,0.292400753
2006-04-18,11074.6,11280.5,11074.6,11268.8,309660512,0.384735789,0.392629115,0.390138283,0.401327118,0.391624139
2006-04-19,11265.4,11303,11236.2,11278.8,292284160,0.40094918,0.394561814,0.40383017,0.402177073,0.366969757
2006-04-20,11278.5,11384.1,11275,11342.9,336424896,0.402062364,0.401528121,0.407117578,0.407625279,0.4295987
2006-04-21,11343.5,11405.9,11316.8,11347.5,325088992,0.407585794,0.403400691,0.410659168,0.408016258,0.413514788
2006-04-24,11346.8,11359.7,11305.8,11336.3,231998032,0.407866214,0.399432216,0.409727171,0.407064309,0.281432976
2006-04-25,11336.5,11355.4,11260.8,11283.2,289233920,0.406990963,0.399062856,0.405914455,0.402551052,0.362641934
2006-04-26,11283.2,11379.9,11282.8,11354.5,270269888,0.40246175,0.40116735,0.407778449,0.408611226,0.335734877
2006-04-27,11349.5,11416.9,11275.3,11382.5,361742592,0.408095649,0.404345567,0.407142996,0.410991098,0.465520632
2006-04-28,11358.3,11417.7,11347.2,11367.1,738442432,0.408843436,0.404414285,0.413234869,0.409682168,1
2006-05-01,11367.8,11428.4,11329.4,11343.3,365966624,0.409650707,0.405333391,0.411726728,0.407659277,0.471513886
2006-05-02,11345.2,11427.7,11345.1,11416.5,335418240,0.407730253,0.405273262,0.413056942,0.413880942,0.428170409
2006-05-03,11414.7,11424.9,11362.4,11400.3,380540896,0.413636074,0.405032749,0.41452272,0.412504016,0.492192546
2006-05-04,11401.8,11463.1,11401.8,11438.9,333943232,0.412539886,0.408314042,0.417860965,0.415784839,0.426077599
2006-05-05,11440.6,11586.4,11440.6,11577.7,338907968,0.415836948,0.418905233,0.421148373,0.427582203,0.433121798
2006-05-08,11576.4,11603.6,11562,11584.5,309923648,0.427376668,0.420382674,0.431434234,0.428160172,0.391997488
2006-05-09,11584.6,11640.7,11572,11639.8,263247408,0.42807347,0.423569481,0.432281504,0.432860419,0.325771054
2006-05-10,11630.5,11670.2,11595.2,11642.7,284533760,0.431973861,0.426103464,0.434247171,0.433106906,0.355973127
2006-05-11,11639.3,11639.5,11479.4,11500.7,322510912,0.432721649,0.423466403,0.424435782,0.421037556,0.409856888
2006-05-12,11500,11500,11374.7,11381,321236096,0.420884514,0.411483669,0.415564862,0.410863604,0.408048119
2006-05-15,11380.4,11435.3,11333,11428.8,300538048,0.410721402,0.405926085,0.412031746,0.414926385,0.37868076
2006-05-16,11428.2,11460.5,11392.7,11419.9,307168992,0.414783248,0.408090708,0.417089949,0.414169926,0.388089053
2006-05-17,11410.1,11410.1,11174.4,11205.6,399455648,0.413245185,0.403761462,0.39859404,0.395955408,0.519029681
2006-05-18,11206.2,11247.4,11127.1,11128.3,338299680,0.39591861,0.3897859,0.394586452,0.389385262,0.432258731
2006-05-19,11124.4,11180.3,11075.2,11144,485497184,0.388967586,0.384022162,0.390189119,0.39071969,0.641109441
2006-05-22,11143.4,11175.3,11040.1,11125.3,340593056,0.390582127,0.383592673,0.387215201,0.389130276,0.43551268
2006-05-23,11126.3,11202.7,11097.3,11098.3,315856448,0.38912904,0.385946271,0.392061586,0.3868354,0.400415223
2006-05-24,11100.1,11168.2,11030.5,11117.3,403410304,0.386902673,0.382982799,0.386401821,0.388450313,0.524640732
2006-05-25,11115,11215,11115,11211,295352640,0.388168813,0.387002813,0.393561255,0.396414383,0.37132346
2006-05-26,11211.7,11283.5,11211.5,11278.6,240331872,0.396385977,0.392886808,0.401737412,0.402160074,0.293257419
2006-05-30,11277.2,11278.1,11094.3,11094.4,261258080,0.401951895,0.39242296,0.391807405,0.386503917,0.322948502
2006-05-31,11091.2,11183,11085.4,11168.3,353662464,0.386146388,0.384254086,0.391053335,0.392785079,0.454056168
2006-06-01,11169,11270.2,11150.1,11260.3,295152928,0.392757509,0.391744368,0.396535173,0.400604657,0.371040099
2006-06-02,11260.5,11285.8,11191.5,11247.9,268636480,0.400532799,0.393084373,0.400042872,0.399550714,0.333417321
2006-06-05,11247.5,11248.8,11040.2,11048.7,254985648,0.399428113,0.389906157,0.387223673,0.382619627,0.314048882
2006-06-06,11048.2,11094.2,10926.4,11002.1,385873056,0.382492427,0.376626366,0.377581738,0.37865884,0.499758064
2006-06-07,11002,11077.4,10928.3,10930.9,333488000,0.378566542,0.375183284,0.37774272,0.372607166,0.425431694
2006-06-08,10929.7,10964.7,10757.5,10938.8,442153440,0.372422789,0.365502609,0.363271344,0.37327863,0.579611307
2006-06-09,10939.1,10976.2,10871.6,10891.9,272925184,0.373221562,0.366490433,0.372938697,0.369292345,0.339502336
2006-06-12,10892,10927.1,10790.2,10792.6,272492064,0.369219199,0.362272854,0.366041918,0.3608523,0.338887805
2006-06-13,10783.1,10862.3,10700.9,10706.1,399223168,0.35996533,0.356706681,0.358475795,0.353500196,0.518699828
2006-06-14,10706.8,10817,10698.8,10816.9,355615520,0.353481673,0.352815513,0.358297868,0.362917689,0.456827255
2006-06-15,10817.5,11036.5,10817.5,11015.2,358874368,0.362888499,0.371670067,0.368354966,0.37977228,0.461451061
2006-06-16,11014.4,11045.2,10984.1,11014.5,451933632,0.379620243,0.372417377,0.382470487,0.379712783,0.593487902
2006-06-19,11014.9,11057.6,10907.3,10942.1,332701120,0.379662731,0.373482509,0.375963452,0.373559115,0.424315232
2006-06-20,10942,11029.8,10938.4,10974.8,274069120,0.373467992,0.371094552,0.378598463,0.376338465,0.341125405
2006-06-21,10975.2,11131.7,10971.7,11079.5,309292608,0.37628919,0.379847532,0.381419872,0.385237486,0.391102139
2006-06-22,11077.8,11077.8,10986.1,11019.1,250455680,0.385007712,0.375217643,0.382639942,0.380103762,0.307621551
2006-06-23,11019.2,11074.2,10973.4,10989.1,221942496,0.380028127,0.374908412,0.381563908,0.3775539,0.267165711
2006-06-26,10990.3,11048.7,10973.7,11045.3,202766272,0.377572325,0.372718019,0.381589326,0.382330642,0.239957587
2006-06-27,11048.2,11064.1,10920.7,10924.7,269009536,0.382492427,0.374040844,0.377098794,0.372080195,0.333946631
2006-06-28,10925.3,10981.2,10902.5,10973.5,260235360,0.372048895,0.366919922,0.375556762,0.376227971,0.321497419
2006-06-29,10974.4,11195.5,10974.4,11190.8,337833536,0.376221209,0.385327807,0.381648635,0.394697476,0.431597344
2006-06-30,11190.8,11235.6,11150,11150.2,365667200,0.394609982,0.388772307,0.3965267,0.391246662,0.471089049
2006-07-03,11149.3,11231.3,11149.3,11228,134785280,0.391083485,0.388402946,0.396467392,0.397859305,0.143502973
2006-07-05,11225,11225,11123.3,11151.8,248316576,0.397516156,0.387861791,0.394264489,0.391382654,0.30458649
2006-07-06,11147.1,11257.1,11147.1,11225.3,224521232,0.390896538,0.390619108,0.396280992,0.397629818,0.270824542
2006-07-07,11224.2,11224.2,11066,11090.7,253725872,0.397448175,0.387793072,0.389409631,0.386189434,0.312261453
2006-07-10,11091.7,11174.5,11090,11103.5,207744816,0.386188876,0.383523955,0.391443079,0.387277376,0.247021378
2006-07-11,11102.6,11151.2,11028,11134.8,298125568,0.387115113,0.381522537,0.386190004,0.389937732,0.37525782
2006-07-12,11134,11150,10996,11013.2,266318560,0.389783354,0.38141946,0.383478739,0.379602289,0.330128548
2006-07-13,11012.6,11012.6,10832.9,10846.3,328779168,0.379467286,0.369617111,0.369659762,0.365416554,0.418750583
2006-07-14,10846.5,10848.4,10701.3,10739.3,312080416,0.365352798,0.355512702,0.358509686,0.356322044,0.395057612
2006-07-17,10739.3,10802.7,10714.7,10747.4,251637024,0.356243388,0.351587175,0.359645028,0.357010507,0.309297698
2006-07-18,10745.8,10813.8,10683.3,10799.2,288864064,0.356795731,0.35254064,0.356984599,0.36141327,0.362117165
2006-07-19,10797.4,11038.5,10797.4,11011.4,343397536,0.361180484,0.371841862,0.366651952,0.379449298,0.439491808
2006-07-20,11007.2,11037.3,10925,10928.1,336297824,0.379008417,0.371738785,0.37746312,0.372369179,0.429418404
2006-07-21,10937.9,10951.8,10838.8,10868.4,433241472,0.373119591,0.364394528,0.370159651,0.367294953,0.56696659
2006-07-24,10868.7,11066,10868.6,11051,269368576,0.367239262,0.37420405,0.372684516,0.382815116,0.334456054
2006-07-25,11051,11133.8,10999.9,11103.7,281835424,0.382730359,0.380027917,0.383809174,0.387294375,0.352144601
2006-07-26,11102.9,11157.8,11048.2,11102.5,287168480,0.387140605,0.382089462,0.38790149,0.38719238,0.359711391
2006-07-27,11104.2,11187.8,11087.5,11100.4,286533984,0.387251074,0.384666395,0.391231262,0.38701389,0.358811138
2006-07-28,11102.1,11243.3,11102,11219.7,269733760,0.387072625,0.389433719,0.392459803,0.397153843,0.334974194
2006-07-31,11218.9,11219,11178.3,11185.7,226188048,0.396997803,0.387346404,0.398924475,0.394263999,0.273189499
2006-08-01,11184.8,11185.3,11083.9,11125.7,199146112,0.394100127,0.38445165,0.390926244,0.389164274,0.234821134
2006-08-02,11125.6,11229.5,11125.2,11199.9,229412400,0.389069557,0.38824833,0.39442547,0.395470934,0.277764361
2006-08-03,11195.3,11269.5,11144.5,11242.6,139301936,0.394992373,0.39168424,0.396060702,0.399100238,0.149911416
2006-08-04,11244.6,11344.2,11187.4,11240.3,210412752,0.399181683,0.398100801,0.399695491,0.398904749,0.25080677
2006-08-07,11239.5,11246,11190.5,11219.4,169713328,0.398748306,0.389665643,0.399958145,0.397128345,0.193060522
2006-08-08,11218.2,11276.3,11141.8,11173.6,212269200,0.39693832,0.392268345,0.395831939,0.393235555,0.253440786
2006-08-09,11168.5,11250.8,11068.6,11076.2,231274656,0.392715021,0.390077952,0.389629921,0.384957001,0.280406617
2006-08-10,11073.1,11144,11044.7,11124.4,211269936,0.384608325,0.380904074,0.387604945,0.38905378,0.252022983
2006-08-11,11121.2,11121.2,11042.6,11088,166869552,0.388695663,0.378945605,0.387427018,0.385959947,0.18902564
2006-08-14,11089.1,11202.7,11079.8,11097.9,205832000,0.385967939,0.385946271,0.390578863,0.386801401,0.244307385
2006-08-15,11098,11234.3,11098,11230.2,208752960,0.386724224,0.38866064,0.392120895,0.398046295,0.24845178
2006-08-16,11224.9,11340.8,11224.9,11327.1,219188784,0.397507658,0.397808749,0.402872754,0.406282351,0.263258616
2006-08-17,11327.4,11372.4,11298.4,11335,243004640,0.406217683,0.400523117,0.409100191,0.406953815,0.297049667
2006-08-18,11333.8,11381.5,11317.7,11381.5,282658368,0.406761528,0.401304787,0.410735422,0.410906102,0.353312233
2006-08-21,11380.7,11381,11322,11345,196219904,0.410746895,0.401261838,0.411099748,0.407803769,0.230669293
2006-08-22,11344.4,11383.7,11303.3,11339.8,213689600,0.407662272,0.401493762,0.409515353,0.407361793,0.255456116
2006-08-23,11337.1,11370.8,11264,11297.9,170406464,0.407041948,0.400385681,0.406185581,0.403800485,0.194043976
2006-08-24,11297.8,11334.7,11273.9,11304.5,170710656,0.403702398,0.397284772,0.407024379,0.404361455,0.194475578
2006-08-25,11301.2,11317.4,11260.3,11284,150198864,0.403991315,0.395798742,0.405872091,0.402619049,0.165372487
2006-08-28,11285.3,11387.8,11273.5,11352,180812992,0.4026402,0.401845942,0.406990488,0.408398737,0.208809245
2006-08-29,11352.7,11379.5,11299.6,11369.9,198619088,0.408367572,0.401132991,0.409201863,0.409920155,0.234073368
2006-08-30,11366,11407.1,11355.7,11382.9,180097456,0.40949775,0.403503769,0.413955049,0.411025096,0.207794009
2006-08-31,11383.5,11405.3,11369.8,11381.2,156955248,0.410984828,0.403349153,0.4151497,0.410880604,0.174958761
2006-09-01,11382.8,11476.5,11382.8,11464.2,168008368,0.410925344,0.409465072,0.416251151,0.417935223,0.190641445
2006-09-05,11461.8,11488.2,11438,11469.3,184963584,0.417638436,0.410470075,0.420928083,0.4183687,0.2146983
2006-09-06,11466.2,11466.2,11395.2,11406.2,190991136,0.41801233,0.408580325,0.417301766,0.413005489,0.223250472
2006-09-07,11405.2,11405.2,11323.8,11331.4,213674784,0.412828803,0.403340563,0.411252257,0.406647832,0.255435094
2006-09-08,11332.2,11402.8,11331,11392.1,161654544,0.406625567,0.403134408,0.411862291,0.411807054,0.181626342
2006-09-11,11389.9,11421.2,11342.2,11396.8,216001616,0.411528673,0.404714927,0.412811234,0.412206532,0.258736512
2006-09-12,11396.1,11513,11395.7,11498.1,237290880,0.412055523,0.412600339,0.41734413,0.420816568,0.288942717
2006-09-13,11487.7,11567.2,11476.2,11543.3,214190224,0.419839311,0.417255997,0.424164655,0.424658361,0.256166425
2006-09-14,11543.4,11549.1,11495.4,11527.4,203777200,0.424572465,0.415701248,0.425791414,0.423306934,0.241391939
2006-09-15,11528.8,11613.5,11528.8,11560.8,365449792,0.423331818,0.421233062,0.428621296,0.426145781,0.470780581
2006-09-18,11560,11588.4,11528.1,11555,192678704,0.425983064,0.419077029,0.428561988,0.425652807,0.225644873
2006-09-19,11554.6,11562,11480.5,11540.9,178876896,0.425524195,0.416809328,0.424528981,0.424454372,0.206062222
2006-09-20,11542.3,11628.9,11542.2,11613.2,226387856,0.424478992,0.422555887,0.429756639,0.430599541,0.273472996
2006-09-21,11611.7,11630.5,11501.8,11533.2,241367408,0.430376316,0.422693324,0.426333667,0.423799907,0.294726686
2006-09-22,11532.9,11533.1,11474.5,11508.1,198481648,0.423680219,0.414326884,0.424020619,0.421666522,0.233878362
2006-09-25,11509.3,11616.5,11486,11575.8,267994720,0.421674789,0.421490755,0.42499498,0.427420712,0.332506762
2006-09-26,11575.7,11670.3,11567.7,11669.4,283669824,0.427317185,0.426112054,0.431917178,0.435376283,0.354747334
2006-09-27,11670.2,11720.8,11659.6,11689.2,296894816,0.435347403,0.430449889,0.439703591,0.437059193,0.373511572
2006-09-28,11689.4,11728.5,11660.4,11718.5,236504720,0.436978939,0.431111302,0.439771373,0.439549558,0.287827276
2006-09-29,11718,11742,11677.8,11679.1,216035632,0.439409248,0.432270921,0.441245623,0.436200739,0.258784776
2006-10-02,11679,11726.9,11658.7,11670.3,198006464,0.43609519,0.430973866,0.439627337,0.435452779,0.233204148
2006-10-03,11670.1,11759,11653,11727.3,230565328,0.435338905,0.433731183,0.439144393,0.440297518,0.279400189
2006-10-04,11722.9,11851.2,11707.5,11850.6,281862592,0.43982563,0.441650955,0.443762015,0.450777453,0.352183148
2006-10-05,11844.4,11870,11821.2,11866.7,253551136,0.450150195,0.443265832,0.453395478,0.452145879,0.312013529
2006-10-06,11865.5,11865.6,11800.5,11850.2,242985008,0.451943185,0.442887882,0.451641628,0.450743455,0.297021812
2006-10-09,11849.5,11872.9,11813.2,11857.8,177941264,0.450583572,0.443514935,0.452717662,0.45138942,0.204734703
2006-10-10,11857.7,11877.7,11829.7,11867.2,227212256,0.451280374,0.443927245,0.454115657,0.452188377,0.274642693
2006-10-11,11865.5,11876,11794.6,11852.1,256035824,0.451943185,0.443781218,0.451141739,0.450904946,0.315538921
2006-10-12,11854.1,11959.6,11854,11947.7,291005472,0.450974461,0.450962269,0.456174524,0.459030508,0.365155495
2006-10-13,11947.2,11960.5,11908.8,11960.5,295095648,0.458885712,0.451039577,0.460817565,0.46011845,0.370958828
2006-10-16,11961.3,11997.1,11945.6,11980.6,217432080,0.460083871,0.454183435,0.463935519,0.461826858,0.260766122
2006-10-17,11977.4,11978.9,11887.3,11950,238128800,0.461451982,0.452620096,0.458995934,0.459225998,0.290131597
2006-10-18,11947.6,12049.5,11947.6,11992.7,276354912,0.458919702,0.458684476,0.464104973,0.462855302,0.344368594
2006-10-19,11988.9,12027.7,11966.9,12011.7,260150832,0.462429204,0.456811905,0.465740205,0.464470215,0.321377487
2006-10-20,12013,12048.9,11941.9,12002.4,313844576,0.464477122,0.458632937,0.463622029,0.463679758,0.397560685
2006-10-23,12001.3,12125.2,11971.8,12116.9,288780672,0.463482905,0.465186935,0.466155367,0.473411733,0.361998844
2006-10-24,12116.5,12133.8,12079,12127.9,257649408,0.473272122,0.465925656,0.475238104,0.474346683,0.317828349
2006-10-25,12127.2,12148,12081.8,12134.7,238474480,0.474181364,0.467145403,0.47547534,0.474924652,0.290622064
2006-10-26,12134.8,12167,12096.1,12163.7,237156336,0.47482718,0.46877746,0.476686936,0.477389519,0.288751819
2006-10-27,12164.8,12164.9,12073.5,12090.2,277342496,0.477376456,0.468597075,0.474772105,0.471142355,0.345769825
2006-10-30,12089.1,12117.2,12049.9,12086.5,206236720,0.470943784,0.464499753,0.472772548,0.470827872,0.244881621
2006-10-31,12086.2,12113.4,12025.3,12080.7,277410240,0.470697354,0.464173342,0.470688263,0.470334899,0.345865943
2006-11-01,12080.2,12124,12007.2,12031,245719264,0.470187499,0.465083858,0.469154704,0.466110627,0.300901303
2006-11-02,12024,12032.5,11979,12018.5,222138784,0.465411857,0.457224215,0.466765402,0.465048184,0.267444214
2006-11-03,12018.3,12061.5,11965.3,11986,197737072,0.464927494,0.459715249,0.465604642,0.462285833,0.232821922
2006-11-06,11985.2,12117.7,11984.8,12105.5,211245168,0.462114794,0.464542702,0.467256819,0.472442785,0.251987841
2006-11-07,12104.8,12196.3,12101,12156.8,222397696,0.472277905,0.471294264,0.477102099,0.47680305,0.26781157
2006-11-08,12147.4,12193.8,12102.9,12176.5,252653680,0.475897876,0.47107952,0.47726308,0.47847746,0.310740177
2006-11-09,12174.7,12187,12090.1,12103.3,275335040,0.478217717,0.470495415,0.476178574,0.472255795,0.342921552
2006-11-10,12102.7,12127.1,12074,12108.4,204439152,0.472099456,0.465350141,0.474814469,0.472689272,0.242331147
2006-11-13,12097.7,12164.7,12084.8,12131.9,194049248,0.471674577,0.468579896,0.475729521,0.474686664,0.227589465
2006-11-14,12132.4,12228,12085,12218,255301840,0.474623238,0.474017222,0.475746466,0.48200477,0.31449751
2006-11-15,12214.4,12291.7,12205.8,12251.7,258838352,0.481591258,0.479488908,0.485981491,0.484869116,0.319515279
2006-11-16,12250,12325.9,12250,12305.8,223346288,0.484616398,0.482426611,0.489726425,0.489467368,0.269157477
2006-11-17,12304.6,12342.5,12277.4,12342.5,285106496,0.489256079,0.483852514,0.492047945,0.4925867,0.356785751
2006-11-20,12340.7,12355.2,12302.5,12316.5,228961136,0.492323707,0.484943415,0.494174594,0.490376819,0.277124086
2006-11-21,12312.1,12339.8,12296,12321.6,216658848,0.489893398,0.48362059,0.493623868,0.490810295,0.259669024
2006-11-22,12321.9,12361,12302.8,12327,177742368,0.490726161,0.485441622,0.494200012,0.491269271,0.2044525
2006-11-24,12321.7,12324.1,12258.9,12280.2,77633144,0.490709166,0.482271995,0.490480495,0.487291485,0.062412847
2006-11-27,12279.1,12279.5,12110.8,12121.7,236743408,0.487089195,0.478440956,0.477932423,0.473819711,0.288165938
2006-11-28,12118.9,12149.2,12072.6,12136.5,222625584,0.473476064,0.467248481,0.474695851,0.475077643,0.268134908
2006-11-29,12134.4,12240.7,12134.4,12226.7,219271680,0.47479319,0.475108124,0.479931981,0.48274423,0.263376232
2006-11-30,12226.7,12275.1,12162.5,12221.9,294893760,0.482636461,0.478063006,0.48231281,0.482336252,0.37067238
2006-12-01,12221,12248,12090,12194.1,275413792,0.482152098,0.475735177,0.476170101,0.479973379,0.343033289
2006-12-04,12195.6,12310,12195.6,12283.8,270628736,0.479993712,0.481060837,0.485117275,0.487597468,0.336244028
2006-12-05,12283.7,12335.4,12276.1,12331.6,233165824,0.487480084,0.48324264,0.4919378,0.49166025,0.283089894
2006-12-06,12328.7,12335.5,12294.8,12309.2,220839264,0.491303997,0.483251229,0.493522196,0.489756352,0.265600394
2006-12-07,12310.1,12360.8,12264.5,12278.4,212230304,0.489723446,0.485424442,0.490954967,0.487138493,0.253385598
2006-12-08,12278.4,12332.9,12243.1,12307.5,240795680,0.487029712,0.483027895,0.489141808,0.48961186,0.293915491
2006-12-11,12306.2,12354.6,12297.6,12328.5,213853856,0.48939204,0.484891876,0.493759431,0.491396764,0.25568917
2006-12-12,12328.2,12333.9,12252,12315.6,248135040,0.491261509,0.483113793,0.489895879,0.490300323,0.304328919
2006-12-13,12312.7,12368.6,12301.5,12317.5,213518944,0.489944383,0.486094445,0.494089867,0.490461814,0.255213981
2006-12-14,12317.5,12431.2,12307,12416.8,253901984,0.490352267,0.491471643,0.494555865,0.498901859,0.312511329
2006-12-15,12418,12486.3,12417.9,12445.5,417751936,0.49889234,0.496204608,0.503952092,0.501341228,0.544989311
2006-12-18,12446.2,12490.7,12428.9,12441.3,237312704,0.501288659,0.496582558,0.504884089,0.500984247,0.288973682
2006-12-19,12439.5,12491.9,12397.6,12471.3,233452640,0.500719321,0.496685636,0.502232133,0.50353411,0.283496842
2006-12-20,12471.3,12498.5,12456.6,12463.9,193302640,0.503421552,0.497252561,0.507231028,0.502905143,0.226530143
2006-12-21,12461.6,12483.7,12396,12421.2,192087904,0.502597287,0.495981274,0.50209657,0.499275839,0.224806618
2006-12-22,12413.1,12420.2,12341.7,12343.2,138047616,0.498475958,0.490526768,0.497495893,0.492646196,0.148131728
2006-12-26,12341.9,12418.2,12337,12407.6,110208128,0.492425678,0.490354972,0.497097676,0.498119901,0.108631759
2006-12-27,12408.4,12519.2,12407.8,12510.6,143653072,0.498076572,0.499030644,0.503096349,0.506874429,0.156085011
2006-12-28,12510.6,12529.9,12478.1,12501.5,126743744,0.506761103,0.49994975,0.509052659,0.506100971,0.132093265
2006-12-29,12500.5,12526,12451.1,12463.2,161563744,0.505902847,0.499614749,0.506765029,0.502845647,0.181497511
2007-01-03,12459.5,12580.3,12404.8,12474.5,327202528,0.502418837,0.504278996,0.502842168,0.503806095,0.416513572
2007-01-04,12473.2,12510.4,12403.9,12480.7,259056432,0.503583007,0.498274744,0.502765914,0.504333066,0.319824701
2007-01-05,12480,12480.1,12365.4,12398,235221072,0.504160842,0.495672042,0.499503923,0.497303945,0.286005976
2007-01-08,12392,12445.9,12337.4,12423.5,223502064,0.496682968,0.49273434,0.497131567,0.499471328,0.269378499
2007-01-09,12424.8,12466.4,12369.2,12416.6,225156352,0.499470176,0.494495243,0.499825886,0.49888486,0.27172568
2007-01-10,12417,12451.6,12355.6,12442.2,226574384,0.498807364,0.493223957,0.498673598,0.501060743,0.273737651
2007-01-11,12443,12544.5,12443,12515,261721712,0.501016736,0.501203857,0.50607874,0.507248409,0.323606325
2007-01-12,12514.7,12561,12489.7,12556.1,256532976,0.507109504,0.502621169,0.510035492,0.510741721,0.316244303
2007-01-16,12555.8,12585.1,12538.9,12582.6,242721136,0.510602011,0.504691305,0.514204062,0.5129941,0.296647418
2007-01-17,12571.5,12614,12550.5,12577.2,272720192,0.511936132,0.50717375,0.515186895,0.512535124,0.339211483
2007-01-18,12575,12611.9,12547.3,12567.9,250686784,0.512233548,0.506993364,0.514915769,0.511744667,0.307949453
2007-01-19,12567.9,12586.8,12523.5,12565.5,287475296,0.511630219,0.504837331,0.512899266,0.511540678,0.360146716
2007-01-22,12566.3,12572.6,12450.9,12477.2,240588912,0.511494258,0.503617583,0.506748084,0.504035582,0.293622119
2007-01-23,12477.8,12554.2,12468.3,12533.8,236764416,0.503973895,0.502037065,0.508222334,0.508846323,0.288195745
2007-01-24,12534.4,12623.5,12531.1,12621.8,216921792,0.508783528,0.507989778,0.513543191,0.51632592,0.260042101
2007-01-25,12621.8,12622.7,12487.3,12502.5,245775392,0.516210417,0.50792106,0.509832147,0.506185967,0.30098094
2007-01-26,12503.3,12539.1,12431.3,12487,247021008,0.506140779,0.500740009,0.505087434,0.504868538,0.302748278
2007-01-29,12487.1,12542.7,12481.5,12490.8,234509248,0.504764171,0.501049241,0.509340731,0.50519152,0.284996007
2007-01-30,12492.2,12538.5,12459.5,12523.3,244038400,0.505197548,0.50068847,0.507476736,0.507953871,0.298516414
2007-01-31,12520,12657,12505.2,12621.7,258411504,0.507559876,0.510867352,0.511348761,0.51631742,0.318909647
2007-02-01,12617.2,12682.6,12616.1,12673.7,235128240,0.515819528,0.513066335,0.520744988,0.520737182,0.285874262
2007-02-02,12673.8,12683.9,12638.3,12653.5,203607984,0.520629161,0.513178002,0.522625928,0.519020275,0.241151847
2007-02-05,12653.4,12681.2,12629.9,12661.7,204144688,0.518895654,0.512946078,0.521914221,0.519717237,0.241913348
2007-02-06,12661.7,12680.6,12633.9,12666.3,201003696,0.519600953,0.512894539,0.522253129,0.520108216,0.237456761
2007-02-07,12656.9,12700.3,12630.5,12666.9,194015760,0.519193069,0.514586725,0.521965057,0.520159213,0.227541951
2007-02-08,12665.7,12665.8,12575.9,12637.6,193816416,0.519940857,0.511623253,0.517338961,0.517668848,0.227259112
2007-02-09,12638,12675.7,12545.1,12580.8,220325552,0.517587026,0.51247364,0.514729369,0.512841108,0.264871515
2007-02-12,12580.1,12607.5,12536.2,12552.5,174984960,0.512666924,0.506615414,0.513975299,0.510435738,0.200540161
2007-02-13,12549.2,12658.2,12549.2,12654.8,204937600,0.510041171,0.51097043,0.51507675,0.519130769,0.243038369
2007-02-14,12651.3,12759.4,12651.2,12741.9,210877824,0.518717205,0.519663281,0.523718906,0.52653387,0.251466636
2007-02-15,12741.7,12779,12728.7,12765,183284592,0.526399021,0.521346877,0.53028525,0.528497264,0.212316067
2007-02-16,12764.1,12769.2,12744,12767.6,243559504,0.52830248,0.520505079,0.531581574,0.528718252,0.297836934
2007-02-20,12766.8,12795.9,12704.7,12786.6,205756480,0.528531915,0.522798548,0.528251802,0.530333165,0.244200234
